3.6660825834	-288.7672045475
3.6007901896	-264.7393166993
3.9977443289	-321.0220814056
3.8929737999	-305.8586705405
3.7893432127	-325.1771690243
3.8279308405	-341.7177096777
3.999522451	-350.0937200971
4.0290813365	-49.2316816125
3.9079838217	-392.0932676836
3.8863403405	-260.9522270106
3.7975102596	-430.3744176476
3.5578779796	-255.1299272841
3.9096545987	-401.3520068166
3.7572186905	-392.6126195932
3.925328383	-484.9155399956
3.8913027788	-314.5533473606
